times,C_5,C_10,C_20,C_30,C_40,C_50,SvN,chi
6.749999999999985,5.699760196250914130369142934946780076899131017853505909442901611328125e-09,3.664236296703854561489870323442090317060658945488536131884468414587992007865697e-38,3.664236296703854561489870323442090317060658945488536131884468414587992007865697e-38,3.664236296703854561489870323442090317060658945488536131884468414587992007865697e-38,3.664236296703854561489870323442090317060658945488536131884468414587992007865697e-38,3.664236296703854561489870323442090317060658945488536131884468414587992007865697e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.5290880500961066e-13, 0.015029924242743698, 0.014864754245113243, 0.11895576534943765, 0.11413375781647561, 0.4788931109340142, 0.43438209298174524, 1.260406566750057, 1.0610212301526154, 2.2155125862841816, 1.7566666558151085, 2.7420905492113463, 2.157485782468297, 2.7421056458948216, 1.7566405445481443, 2.2154784150352107, 1.0608788355621286, 1.2602779952847367, 0.43435139490729924, 0.4788485782462384, 0.11406430708912096, 0.1188709047042126, 0.014888798419563143, 0.01505615714882071, -3.0686564400639327e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32
6.799999999999985,5.92276288941338106478102048494012443757839037061785347759723663330078125e-09,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 4.050251629545553e-9, -2.404743071338089e-13, 0.016267061823395143, 0.01607980667253095, 0.12385402761018101, 0.11872724343509367, 0.4921461863460357, 0.44595541257438165, 1.2784346250771181, 1.0752399306155676, 2.2323567939612228, 1.773806645104703, 2.755582933477705, 2.1664764517967035, 2.7555970930591602, 1.7737806520271708, 2.232322079948184, 1.075098316391565, 1.278306904022423, 0.44592340417760723, 0.49209971454157075, 0.11865710915950722, 0.12376868226985564, 0.016101702013019192, 0.016291352915426965, 2.0370256472723725e-6, 2.0475005295824105e-6, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32
6.8499999999999845,6.15017966238927779059284865173680423300339725756202824413776397705078125e-09,1.718530015872525153646833581568515162685190910016777777997668816476587995421325e-39,1.718530015872525153646833581568515162685190910016777777997668816476587995421325e-39,1.718530015872525153646833581568515162685190910016777777997668816476587995421325e-39,1.718530015872525153646833581568515162685190910016777777997668816476587995421325e-39,1.718530015872525153646833581568515162685190910016777777997668816476587995421325e-39,"[-1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.14824635549638e-6, 8.123175621710388e-6, 0.017559401539238552, 0.01734786821238421, 0.12886500759797428, 0.12341921414034918, 0.5055943095095414, 0.4577053869087071, 1.2964723450435252, 1.0893799402000397, 2.2488219427734513, 1.7907742092052428, 2.768886839237651, 2.1752583164383315, 2.7689000251337825, 1.7907482093868468, 2.2487863861096415, 1.0892389902818653, 1.296345273436136, 0.4576718856666733, 0.505545731246309, 0.12334849186430885, 0.1287793395533694, 0.017367695754971324, 0.017581836974023414, 1.6995521615825737e-5, 1.7036525362941617e-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0]",32
6.899999999999984,6.38236035483183118486469762790751214520668099794420413672924041748046875e-09,5.243806830621308620566434444154104314864778192639073299843259975072853407167151e-38,5.243806830621308620566434444154104314864778192639073299843259975072853407167151e-38,5.243806830621308620566434444154104314864778192639073299843259975072853407167151e-38,5.243806830621308620566434444154104314864778192639073299843259975072853407167151e-38,5.243806830621308620566434444154104314864778192639073299843259975072853407167151e-38,"[-1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.14946762591515e-5, 3.1423041213507474e-5, 0.01890707232770531, 0.018668927399703827, 0.1339919201660922, 0.12821244864334402, 0.5192261268303372, 0.46962373974970406, 1.3145404423232945, 1.1034640311865558, 2.264905610043125, 1.8075521357765552, 2.7819771570189658, 2.1838361163507884, 2.781989350704409, 1.8075259980468563, 2.2648689243637246, 1.1033236268038675, 1.3144138228253308, 0.46958858078476173, 0.5191752997788207, 0.12814126985485608, 0.13390612583979788, 0.018686792942443686, 0.018927761241071542, 4.6616019879763826e-5, 4.671331171478481e-5, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0]",32
6.949999999999984,6.6197024595623726524768146183864969689381041462183929979801177978515625e-09,6.423892956251485248626025060835631653391848101266212666370092332357444320223294e-38,6.423892956251485248626025060835631653391848101266212666370092332357444320223294e-38,6.423892956251485248626025060835631653391848101266212666370092332357444320223294e-38,6.423892956251485248626025060835631653391848101266212666370092332357444320223294e-38,6.423892956251485248626025060835631653391848101266212666370092332357444320223294e-38,"[0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 7.070361078908519e-5, 7.055407762779353e-5, 0.02031022316479365, 0.020042990437293406, 0.13923824051956282, 0.13311000334653356, 0.5330293311632041, 0.48170111733910903, 1.3326591284518698, 1.1175162175645852, 2.280611785221959, 1.824127434534307, 2.7948351490993812, 2.192219724469358, 2.794846353234489, 1.8241010240028026, 2.280573703087809, 1.1173762403735168, 1.3325327713854749, 0.48166415550036823, 0.5329761391314615, 0.13303853326082127, 0.13915254697631593, 0.020059021919978992, 0.020329294624871902, 9.192887605435907e-5, 9.211479153798179e-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32
6.999999999999984,6.8626495154140085348308284265463063977819047067896462976932525634765625e-09,7.241802843908584036095638746371047164426936581024608270166445037951761165547049e-38,7.241802843908584036095638746371047164426936581024608270166445037951761165547049e-38,7.241802843908584036095638746371047164426936581024608270166445037951761165547049e-38,7.241802843908584036095638746371047164426936581024608270166445037951761165547049e-38,7.241802843908584036095638746371047164426936581024608270166445037951761165547049e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00012699777297448678, 0.00012673153015296812, 0.02176903791823338, 0.02147009647090714, 0.14460767672543678, 0.13811517860752143, 0.5469908467384644, 0.49392717881897563, 1.3508476554930515, 1.1315612210291484, 2.2959507043652545, 1.8404914222366706, 2.8074485946877665, 2.2004239874010283, 2.807458835937292, 1.8404646035430785, 2.295910982811571, 1.131421556447552, 1.350721383179746, 0.49388829069598206, 0.5469352015901282, 0.13804361367136764, 0.14452233776628648, 0.0214844385972377, 0.021786635338663606, 0.0001542200419160089, 0.00015453438370845624, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0]",32
7.049999999999984,7.11168855657929473975632911060366925237730129083502106368541717529296875e-09,2.047931564323211848154644784171313194177637507545938070275638046041787379570029e-38,2.047931564323211848154644784171313194177637507545938070275638046041787379570029e-38,2.047931564323211848154644784171313194177637507545938070275638046041787379570029e-38,2.047931564323211848154644784171313194177637507545938070275638046041787379570029e-38,2.047931564323211848154644784171313194177637507545938070275638046041787379570029e-38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020175086552945312, 0.0002013208214144413, 0.023283748017944007, 0.02295032957718446, 0.15010414572455522, 0.14323148690909804, 0.5610970371210589, 0.5062907000756345, 1.3691238815016276, 1.145623930584608, 2.3109385146355375, 1.8566397016789966, 2.8198117837011014, 2.208468413728836, 2.8198211150033745, 1.8566123416608145, 2.310896939558233, 1.1454844706329848, 1.36899753271585, 0.5062497859000656, 0.5610388790300316, 0.14316004732416765, 0.1500194372277674, 0.022963138362932733, 0.023300023484665436, 0.00023486232286007436, 0.00023535308339717555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32
7.099999999999984,7.36734641290254961000481351307035693398717057789326645433902740478515625e-09,6.70399121953336888437134936148486261778015181394190076796741248521557484664607e-39,6.70399121953336888437134936148486261778015181394190076796741248521557484664607e-39,6.70399121953336888437134936148486261778015181394190076796741248521557484664607e-39,6.70399121953336888437134936148486261778015181394190076796741248521557484664607e-39,6.70399121953336888437134936148486261778015181394190076796741248521557484664607e-39,"[0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.00029638438893696707, 0.0002957345196588079, 0.024854638130043568, 0.024483824033376234, 0.15573171621352752, 0.1484626051847069, 0.5753339067156044, 0.518779696221902, 1.387503856198826, 1.1597288629610047, 2.3255967750258923, 1.8725720338616494, 2.831925370693232, 2.2163767198526405, 2.8319338728417236, 1.8725440039068992, 2.325553164528997, 1.1595895085330463, 1.3873772889495497, 0.5187366815485142, 0.5752732065248204, 0.14839154041666403, 0.15564793523692952, 0.024495259036312556, 0.024869744782695758, 0.00033525022601454957, 0.00033597418401007205, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0]",32
7.1499999999999835,7.6301853718889227081854348508534180428597437639837153255939483642578125e-09,5.448140809572839066287562475038439989329350916374846326043023455265781407345804e-38,5.448140809572839066287562475038439989329350916374846326043023455265781407345804e-38,5.448140809572839066287562475038439989329350916374846326043023455265781407345804e-38,5.448140809572839066287562475038439989329350916374846326043023455265781407345804e-38,5.448140809572839066287562475038439989329350916374846326043023455265781407345804e-38,"[0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0004123173738671543, 0.00041138221436676226, 0.026482059943983637, 0.02607078023466003, 0.1614945488357379, 0.1538123236455955, 0.589687328177136, 0.5313815549571879, 1.4060014430535432, 1.1738996472953014, 2.3399518159151116, 1.8882921135405666, 2.843796107499896, 2.2241762522972923, 2.8438038900973557, 1.8882632922748446, 2.3399060233508386, 1.173760310209878, 1.4058745380782207, 0.5313363908031996, 0.5896240860915727, 0.15374190311818836, 0.16141200612031348, 0.026081003200775887, 0.02649615027764916, 0.0004567625927291985, 0.0004577857756500832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0]",32
7.199999999999983,7.900798006138273271477736746544462409502784794312901794910430908203125e-09,2.881912663807961707769055738961374779456796758082349338620821443956998564317473e-38,2.881912663807961707769055738961374779456796758082349338620821443956998564317473e-38,2.881912663807961707769055738961374779456796758082349338620821443956998564317473e-38,2.881912663807961707769055738961374779456796758082349338620821443956998564317473e-38,2.881912663807961707769055738961374779456796758082349338620821443956998564317473e-38,"[-1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005509336091270748, 0.000549637901567035, 0.028166441179435227, 0.02771147325776724, 0.16739685456675465, 0.1592845038877586, 0.6041432770607036, 0.5440831992097039, 1.4246279823052597, 1.1881585396404852, 2.3540339738524847, 1.903807252809719, 2.8554364674355974, 2.2318973044428474, 2.855443669070737, 1.903777528318762, 2.353985889549858, 1.1880191450177362, 1.42450064689368, 0.5440358629594915, 0.604077523193433, 0.15921501526501736, 0.16731587301782652, 0.027720638887063664, 0.028179657485851505, 0.0006007354033117362, 0.0006021333975861482, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32
7.249999999999983,8.179800304678386630994929747118238338998708059079945087432861328125e-09,1.013175111363038459155820783694977947000575160785297907143676828876096432719474e-37,1.013175111363038459155820783694977947000575160785297907143676828876096432719474e-37,1.013175111363038459155820783694977947000575160785297907143676828876096432719474e-37,1.013175111363038459155820783694977947000575160785297907143676828876096432719474e-37,1.013175111363038459155820783694977947000575160785297907143676828876096432719474e-37,"[-1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.000713556691268864, 0.0007118152072929096, 0.029908291226325764, 0.02940625847871514, 0.1734428357881972, 0.16488301912922165, 0.618688049827454, 0.556871241836121, 1.4433919993571875, 1.2025259801897787, 2.367876726997798, 1.9191279825214371, 2.866864176239035, 2.2395723508763137, 2.8668709636430765, 1.9190972538745892, 2.3678262786292312, 1.202386466447892, 1.443264167951091, 0.5568217367392871, 0.618619842154564, 0.1648147600541281, 0.1733637434347849, 0.02941451106966153, 0.029920763693084683, 0.000768440116484248, 0.0007702982088421656, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0]",32
7.299999999999983,8.4678251401727715292838826626788117923894105842919088900089263916015625e-09,9.229467363878111541542208569214416961512828880355298869664651863653397306778342e-39,9.229467363878111541542208569214416961512828880355298869664651863653397306778342e-39,9.229467363878111541542208569214416961512828880355298869664651863653397306778342e-39,9.229467363878111541542208569214416961512828880355298869664651863653397306778342e-39,9.229467363878111541542208569214416961512828880355298869664651863653397306778342e-39,"[-1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0009014328406841915, 0.000899148100933056, 0.03170820741554919, 0.031155578246192084, 0.17963661189016178, 0.17061168782403224, 0.6333084953513586, 0.569732175458781, 1.4622989687614008, 1.21702020270412, 2.3815157607296693, 1.9342675852116478, 2.878101666373567, 2.247235227498504, 2.878108233267739, 1.9342357642926031, 2.3814629135052194, 1.2168805231530038, 1.462170605272972, 0.5696805295861449, 0.6332379184843097, 0.1705449625169837, 0.17955973366384534, 0.031163047696267432, 0.031720049404057975, 0.0009610770324661733, 0.0009634988335828378, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0]",32
7.349999999999983,8.76551315793970968359257920320126711288821752532385289669036865234375e-09,2.51858848213291889549736944629791245231711660858310499993979066675771457285756e-38,2.51858848213291889549736944629791245231711660858310499993979066675771457285756e-38,2.51858848213291889549736944629791245231711660858310499993979066675771457285756e-38,2.51858848213291889549736944629791245231711660858310499993979066675771457285756e-38,2.51858848213291889549736944629791245231711660858310499993979066675771457285756e-38,"[-1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011157496909357562, 0.0011128006773450938, 0.033566892404445686, 0.03295997450725352, 0.18598217054571453, 0.17647423187649203, 0.6479922314573322, 0.5826525544401879, 1.4813511379374378, 1.231656904002301, 2.3949879927539346, 1.9492415722795364, 2.889175466527481, 2.2549202833800233, 2.889182031259625, 1.9492085851367427, 2.3949327485629546, 1.2315170282135566, 1.4812222381934812, 0.5825988223644296, 0.647919398122345, 0.17640934909019457, 0.18590783144361187, 0.03296677478793053, 0.033578203391303935, 0.0011797720010386925, 0.0011828819813966684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32
7.399999999999983,9.0735050952996058491689145074181321870554484121385030448436737060546875e-09,9.08041404882480697274459426394772679207018809834315536368393755503567306115228e-42,9.08041404882480697274459426394772679207018809834315536368393755503567306115228e-42,9.08041404882480697274459426394772679207018809834315536368393755503567306115228e-42,9.08041404882480697274459426394772679207018809834315536368393755503567306115228e-42,9.08041404882480697274459426394772679207018809834315536368393755503567306115228e-42,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0013576069213191533, 0.001353855572924445, 0.03548514952579841, 0.034820087379335174, 0.19248327954170164, 0.18247419083182148, 0.6627278461890006, 0.5956191976454916, 1.5005474124692049, 1.2464489741742408, 2.4083305863435225, 1.964067119696081, 2.9001155394074627, 2.262661534393406, 2.900122342234458, 1.9640329071924127, 2.408272981506643, 1.24630888737223, 1.5004180032713237, 0.5955634569552151, 0.6626528927696573, 0.18241145636124512, 0.19241178986507185, 0.034826307784737054, 0.035495998716681465, 0.0014255669449505515, 0.0014295058517451277, -2.220446049250313e-16, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0]",32
7.449999999999982,9.392432585252244423810273469578613347863438320928253233432769775390625e-09,4.683610304057553877660364400022733669852860539859004042883995161772364050903594e-38,4.683610304057553877660364400022733669852860539859004042883995161772364050903594e-38,4.683610304057553877660364400022733669852860539859004042883995161772364050903594e-38,4.683610304057553877660364400022733669852860539859004042883995161772364050903594e-38,4.683610304057553877660364400022733669852860539859004042883995161772364050903594e-38,"[0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 0.0, -6.661338147750939e-16, 0.00162798320790486, 0.001623271892141176, 0.037463884206693, 0.03673666173927548, 0.19914342551254788, 0.18861487420706702, 0.6775050848381375, 0.6086193837240688, 1.5198833129639637, 1.2614062985690668, 2.4215799874199, 1.9787624822840697, 2.910954581555012, 2.2704918490608286, 2.910961881183899, 1.978727000680189, 2.421520090166016, 1.261266001829239, 1.5197534520080949, 0.6085617338901654, 0.6774281695557368, 0.18855458658197066, 0.19907508090610643, 0.036742370947818515, 0.037474323527178256, 0.0016993897816592884, 0.0017043188055436173, -1.3322676295501878e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32
